ID,Adoption Date,Species
WISE-MC-23-2535,12/5/23,Cat
WISE-FC-23-2536,12/5/23,Cat
FLRN-MC-23-2331,12/6/23,Cat
FLRN-MD-23-2548,12/6/23,Dog
FLRN-FD-23-2565,12/6/23,Dog
FLRN-FD-23-2260,12/7/23,Dog
FLRN-FC-23-2443,12/7/23,Cat
FLRN-MD-23-2569,12/7/23,Dog
FLRN-FC-23-1597,12/8/23,Cat
FLRN-MC-23-1649,12/8/23,Cat
FLRN-FC-23-2495,12/8/23,Cat
FLRN-MC-23-2558,12/8/23,Cat
FLRN-FC-23-2620,12/8/23,Cat
FLRN-FC-23-2619,12/8/23,Cat
HSTO-MD-23-2570,12/9/23,Dog
PRCO-FD-23-2083,12/9/23,Dog
FLRN-MD-23-2313,12/9/23,Dog
FLRN-FC-23-2521,12/9/23,Cat
FLRN-FC-23-2522,12/9/23,Cat
FLRN-FD-23-2550,12/9/23,Dog
FRKN-FC-23-1001,12/9/23,Cat
FLRN-FC-23-2526,12/9/23,Cat
HSTO-MD-23-1025,12/10/23,Dog
FRKN-FC-23-2362,12/10/23,Cat
FLRN-MD-23-2544,12/10/23,Dog
FLRN-FD-23-2305,12/10/23,Dog
FLRN-FD-23-2452,12/10/23,Dog
FLRN-MD-23-2564,12/10/23,Dog
FLRN-MD-23-2547,12/10/23,Dog
HERT-MC-23-2020,12/10/23,Cat
HERT-FC-23-2023,12/10/23,Cat
FLRN-MD-23-2484,12/10/23,Dog
HSTO-FD-23-1062,12/10/23,Dog
HSTO-FD-23-2610,12/10/23,Dog
HSTO-MD-23-2578,12/10/23,Dog
HSTO-FC-23-2597,12/10/23,Cat
HSTO-FD-23-1276,12/10/23,Dog
HSTO-FD-23-2611,12/10/23,Dog
HSTO-MD-23-2580,12/10/23,Dog
HSTO-MD-23-2616,12/10/23,Dog
FLRN-MD-23-2503,12/10/23,Dog
PVAS-MD-23-1785,12/10/23,Dog
FLRN-MC-23-2524,12/10/23,Cat
FRKN-MC-23-2108,12/10/23,Cat
FLRN-FC-23-2162,12/10/23,Cat
HSTO-FD-23-2618,12/10/23,Dog
FLRN-FD-23-2566,12/10/23,Dog
HSTO-MC-23-2607,12/10/23,Cat
HSTO-MD-23-2614,12/10/23,Dog
HSTO-FD-23-2615,12/10/23,Dog
PRCO-FC-23-2561,12/10/23,Cat
HSTO-MD-23-2584,12/10/23,Dog
PRCO-MC-23-2562,12/10/23,Cat
HSTO-MD-23-2573,12/10/23,Dog
HSTO-MD-23-2574,12/10/23,Dog
PRCO-MD-23-2556,12/10/23,Dog
FLRN-MD-23-1551,12/12/23,Dog
FLRN-MD-23-2545,12/14/23,Dog
PVAS-FD-23-2621,12/14/23,Dog
FLRN-FD-23-2309,12/16/23,Dog
FLRN-FD-23-2628,12/16/23,Dog
FLRN-MD-23-2631,12/16/23,Dog
HSTO-MD-23-2582,12/16/23,Dog
FLRN-MC-23-2609,12/16/23,Cat
FLRN-FD-23-2636,12/16/23,Dog
HSTO-MD-23-2572,12/16/23,Dog
FLRN-MD-23-2489,12/17/23,Dog
FLRN-MD-23-2657,12/17/23,Dog
FLRN-MD-23-2625,12/17/23,Dog
FLRN-FC-23-2296,12/17/23,Cat
HSTO-FD-23-2575,12/17/23,Dog
HAHS-FD-23-2261,12/17/23,Dog
HSTO-FD-23-2576,12/17/23,Dog
FLRN-FD-23-2486,12/17/23,Dog
FLRN-FC-23-2585,12/17/23,Cat
FLRN-MC-23-2650,12/17/23,Cat
FLRN-MC-23-2651,12/17/23,Cat
FLRN-FD-23-1632,12/17/23,Dog
HSTO-MD-23-1134,12/17/23,Dog
FLRN-FD-23-2627,12/17/23,Dog
FLRN-FD-23-2551,12/17/23,Dog
HSTO-MC-23-2596,12/17/23,Cat
FLRN-MD-23-0745,12/17/23,Dog
HERT-FC-23-2647,12/17/23,Cat
FLRN-MC-23-2525,12/17/23,Cat
FLRN-MD-23-2656,12/17/23,Dog
FLRN-MC-23-2637,12/17/23,Cat
FLRN-MC-23-2638,12/17/23,Cat
FLRN-FD-23-2567,12/17/23,Dog
FLRN-FC-23-2652,12/17/23,Cat
FLRN-MC-23-2644,12/17/23,Cat
WISE-MC-23-2540,12/17/23,Cat
FLRN-MD-23-2635,12/17/23,Dog
FLRN-MD-23-2174,12/17/23,Dog
FLRN-MC-23-2640,12/17/23,Cat
FLRN-MC-23-2181,12/17/23,Cat
FLRN-MC-23-2641,12/17/23,Cat
HSTO-MC-23-2605,12/17/23,Cat
HERT-FC-23-2648,12/17/23,Cat
HERT-MC-23-2649,12/17/23,Cat
FLRN-FD-23-2431,12/17/23,Dog
HSTO-MC-23-2598,12/18/23,Cat
HSTO-FC-23-2604,12/19/23,Cat
FLRN-MC-23-2251,12/19/23,Cat
HSTO-MD-23-2581,12/21/23,Dog
FRKN-MC-23-2476,12/22/23,Cat
HSTO-MD-23-2579,12/22/23,Dog
FLRN-MD-23-2630,12/22/23,Dog
HSTO-FC-23-2600,12/22/23,Cat
WISE-MC-23-2541,12/22/23,Cat
FLRN-FD-23-2623,12/23/23,Dog
FLRN-FC-23-2368,12/23/23,Cat
HSTO-FC-23-2588,12/23/23,Cat
FLRN-FC-23-2474,12/23/23,Cat
PRCO-FC-23-2301,12/23/23,Cat
FLRN-MD-23-2487,12/23/23,Dog
FLRN-FD-23-2626,12/23/23,Dog
HSTO-FD-23-2577,12/23/23,Dog
PVAS-MD-23-1995,12/23/23,Dog
FLRN-MC-23-2660,12/23/23,Cat
FLRN-FD-23-2385,12/23/23,Dog
HSTO-FC-23-2595,12/23/23,Cat
FLRN-MD-23-2315,12/23/23,Dog
HSTO-FD-23-2612,12/23/23,Dog
FLRN-FD-23-2629,12/23/23,Dog
HSTO-MC-23-2602,12/23/23,Cat
FLRN-FD-23-2655,12/23/23,Dog
FLRN-MC-23-2638,12/23/23,Cat
FLRN-FC-23-2446,12/23/23,Cat
FLRN-MC-23-2639,12/23/23,Cat
FLRN-FC-23-2654,12/23/23,Cat
FLRN-MC-23-2642,12/23/23,Cat
FLRN-FC-23-2643,12/23/23,Cat
FLRN-MC-23-2653,12/23/23,Cat
PRCO-MD-23-2555,12/23/23,Dog
PRCO-FD-23-2557,12/23/23,Dog
MSPR-MD-23-2665,12/24/23,Dog
FLRN-MD-23-2546,12/24/23,Dog
FLRN-FD-23-2483,12/24/23,Dog
FLRN-MC-23-2462,12/24/23,Cat
MSPR-MD-23-2664,12/24/23,Dog
HSTO-MD-23-2617,12/26/23,Dog
PRCO-FD-23-2553,12/26/23,Dog
FRKN-FC-23-0688,12/27/23,Cat
FRKN-MC-23-2480,12/28/23,Cat
FLRN-MC-23-2531,12/29/23,Cat
FLRN-FC-23-2353,12/29/23,Cat
FLRN-FD-23-2633,12/29/23,Dog
FLRN-FD-23-2634,12/29/23,Dog
FLRN-MC-23-2700,12/30/23,Cat
FLRN-MC-23-2432,12/30/23,Cat
FLRN-MD-23-1703,12/30/23,Dog
FRKN-MC-23-2101,12/30/23,Cat
FLRN-FD-23-2678,12/30/23,Dog
FLRN-FD-23-2683,12/30/23,Dog
FLRN-FD-23-2686,12/30/23,Dog
FLRN-FD-23-2688,12/30/23,Dog
FRKN-FC-23-2373,12/30/23,Cat
FLRN-MC-23-2705,12/30/23,Cat
FLRN-MD-23-2724,12/30/23,Dog
FLRN-MC-23-2730,12/30/23,Cat
FLRN-FD-23-2222,12/30/23,Dog
FLRN-FD-23-2692,12/30/23,Dog
FLRN-MD-23-2738,12/30/23,Dog
FLRN-MD-23-2716,12/31/23,Dog
FRKN-MC-23-2347,12/31/23,Cat
FLRN-MD-23-2732,12/31/23,Dog
FLRN-MD-23-2527,12/31/23,Dog
FLRN-FC-23-2701,12/31/23,Cat
FLRN-FD-23-2492,12/31/23,Dog
FLRN-FD-23-2659,12/31/23,Dog
PRCO-MD-23-2667,12/31/23,Dog
FLRN-FD-23-2722,12/31/23,Dog
FLRN-FC-23-2191,12/31/23,Cat
FLRN-FD-23-2501,12/31/23,Dog
FLRN-FD-23-2453,12/31/23,Dog
FLRN-MC-23-2233,12/31/23,Cat
FLRN-MD-23-2497,12/31/23,Dog
FLRN-FD-23-2680,12/31/23,Dog
FLRN-FD-23-1868,12/31/23,Dog
FLRN-MD-23-2684,12/31/23,Dog
FLRN-FD-23-2685,12/31/23,Dog
FLRN-MD-23-2687,12/31/23,Dog
HERT-MC-23-2645,12/31/23,Cat
FLRN-MD-23-1758,12/31/23,Dog
HERT-MC-23-2646,12/31/23,Cat
FLRN-FC-23-2706,12/31/23,Cat
FLRN-FC-23-2707,12/31/23,Cat
FLRN-MD-23-2690,12/31/23,Dog
FLRN-FC-23-1759,12/31/23,Cat
FLRN-FD-23-2693,12/31/23,Dog
FLRN-FD-23-2740,12/31/23,Dog
FLRN-FD-23-2741,12/31/23,Dog
FLRN-MD-23-2714,12/31/23,Dog
FLRN-FD-23-2694,12/31/23,Dog
FLRN-FD-23-2698,12/31/23,Dog
FLRN-MC-23-2710,12/31/23,Cat
FLRN-FC-23-2711,12/31/23,Cat
FLRN-MD-23-2696,12/31/23,Dog
FLRN-MC-23-1714,12/31/23,Cat
FLRN-FD-23-2697,12/31/23,Dog
FLRN-FD-23-2733,12/31/23,Dog
FLRN-FC-23-2563,12/31/23,Cat
FRKN-FC-23-2482,12/31/23,Cat
HSTO-MC-23-2606,12/31/23,Cat
PRCO-FD-23-2554,12/31/23,Dog
PRCO-FD-23-2668,12/31/23,Dog
LDDC-A-2671,1/2/24,Cat
LDDC-A-2650,1/2/24,Cat
LDDC-A-2692,1/2/24,Cat
LDDC-A-2633,1/2/24,Cat
LDDC-A-2632,1/2/24,Cat
LDDC-A-1938,1/3/24,Cat
LDDC-A-2725,1/3/24,Cat
LDDC-A-2698,1/3/24,Dog
LDDC-A-2635,1/4/24,Cat
LDDC-A-1941,1/4/24,Cat
LDDC-A-2670,1/5/24,Dog
LDDC-A-2621,1/5/24,Cat
LDDC-A-2651,1/5/24,Cat
LDDC-A-2640,1/5/24,Cat
LDDC-A-2639,1/5/24,Cat
LDDC-A-1899,1/5/24,Dog
LDDC-A-1903,1/6/24,Cat
LDDC-A-2675,1/6/24,Dog
LDDC-A-2577,1/6/24,Dog
LDDC-A-2702,1/6/24,Dog
LDDC-A-1864,1/6/24,Dog
LDDC-A-2603,1/6/24,Dog
LDDC-A-2630,1/6/24,Dog
LDDC-A-2150,1/6/24,Dog
LDDC-A-2739,1/7/24,Cat
LDDC-A-2740,1/7/24,Cat
LDDC-A-1873,1/7/24,Dog
LDDC-A-2634,1/7/24,Cat
LDDC-A-2745,1/7/24,Cat
LDDC-A-2746,1/7/24,Cat
LDDC-A-2695,1/7/24,Dog
LDDC-A-2729,1/7/24,Cat
LDDC-A-2693,1/7/24,Cat
LDDC-A-2731,1/7/24,Cat
LDDC-A-2687,1/7/24,Cat
LDDC-A-2742,1/7/24,Cat
LDDC-A-2741,1/7/24,Cat
LDDC-A-2748,1/7/24,Dog
LDDC-A-1933,1/7/24,Cat
LDDC-A-2733,1/7/24,Cat
LDDC-A-2728,1/7/24,Cat
LDDC-A-2001,1/7/24,Cat
LDDC-A-2738,1/7/24,Cat
LDDC-A-2736,1/7/24,Cat
LDDC-A-2727,1/7/24,Cat
LDDC-A-2676,1/7/24,Dog
LDDC-A-2726,1/7/24,Dog
LDDC-A-2730,1/7/24,Cat
LDDC-A-2691,1/7/24,Cat
LDDC-A-2637,1/7/24,Cat
LDDC-A-1879,1/7/24,Dog
LDDC-A-2749,1/7/24,Cat
LDDC-A-2662,1/7/24,Cat
LDDC-A-2735,1/7/24,Cat
LDDC-A-2737,1/7/24,Cat
LDDC-A-8493,1/7/24,Dog
LDDC-A-2722,1/7/24,Dog
LDDC-A-2696,1/7/24,Dog
LDDC-A-1997,1/7/24,Cat
LDDC-A-1912,1/7/24,Dog
LDDC-A-2717,1/7/24,Dog
LDDC-A-2683,1/7/24,Dog
LDDC-A-2711,1/7/24,Dog
LDDC-A-1920,1/7/24,Cat
LDDC-A-2719,1/7/24,Dog
LDDC-A-1907,1/7/24,Cat
LDDC-A-1908,1/7/24,Cat
LDDC-A-2612,1/7/24,Cat
LDDC-A-2723,1/7/24,Dog
LDDC-A-2689,1/7/24,Cat
LDDC-A-2715,1/7/24,Dog
LDDC-A-2590,1/7/24,Dog
LDDC-A-2008,1/7/24,Cat
LDDC-A-2697,1/9/24,Dog
LDDC-A-1934,1/10/24,Cat
LDDC-A-2686,1/10/24,Cat
LDDC-A-2743,1/10/24,Cat
LDDC-A-2734,1/10/24,Cat
LDDC-A-2672,1/10/24,Dog
LDDC-A-1904,1/12/24,Cat
LDDC-A-2005,1/12/24,Cat
LDDC-A-2620,1/12/24,Cat
LDDC-A-1970,1/12/24,Dog
LDDC-A-2688,1/12/24,Cat
LDDC-A-1937,1/12/24,Cat
LDDC-A-2775,1/13/24,Dog
LDDC-A-2778,1/13/24,Dog
LDDC-A-2776,1/13/24,Dog
LDDC-A-2779,1/13/24,Cat
LDDC-A-2769,1/13/24,Dog
LDDC-A-2780,1/13/24,Cat
LDDC-A-2782,1/13/24,Cat
LDDC-A-2783,1/13/24,Cat
LDDC-A-2781,1/13/24,Cat
LDDC-A-2765,1/13/24,Cat
LDDC-A-2784,1/13/24,Cat
LDDC-A-4156,1/13/24,Cat
LDDC-A-2705,1/13/24,Dog
LDDC-A-2777,1/13/24,Dog
LDDC-A-2785,1/13/24,Dog
LDDC-A-1996,1/13/24,Cat
LDDC-A-1889,1/13/24,Dog
LDDC-A-1951,1/13/24,Dog
LDDC-A-2673,1/13/24,Cat
LDDC-A-2652,1/13/24,Cat
LDDC-A-1935,1/13/24,Cat
LDDC-A-2772,1/13/24,Cat
LDDC-A-2011,1/13/24,Cat
LDDC-A-2010,1/13/24,Cat
LDDC-A-4159,1/13/24,Cat
LDDC-A-4158,1/13/24,Cat
LDDC-A-1990,1/13/24,Cat
LDDC-A-1993,1/14/24,Cat
LDDC-A-1927,1/14/24,Cat
LDDC-A-2816,1/14/24,Cat
LDDC-A-2758,1/14/24,Dog
LDDC-A-2767,1/14/24,Cat
LDDC-A-2759,1/14/24,Dog
LDDC-A-2761,1/14/24,Dog
LDDC-A-2756,1/14/24,Dog
LDDC-A-2757,1/14/24,Dog
LDDC-A-2810,1/14/24,Cat
LDDC-A-2766,1/14/24,Cat
LDDC-A-2834,1/14/24,Cat
LDDC-A-2831,1/14/24,Cat
LDDC-A-1963,1/14/24,Cat
LDDC-A-2803,1/14/24,Cat
LDDC-A-2804,1/14/24,Cat
LDDC-A-2760,1/14/24,Dog
LDDC-A-2808,1/14/24,Cat
LDDC-A-2753,1/14/24,Dog
LDDC-A-2800,1/14/24,Cat
LDDC-A-2814,1/14/24,Cat
LDDC-A-2732,1/14/24,Cat
LDDC-A-2835,1/14/24,Cat
LDDC-A-1945,1/14/24,Cat
LDDC-A-2754,1/14/24,Dog
LDDC-A-2799,1/14/24,Cat
LDDC-A-2588,1/14/24,Dog
LDDC-A-1942,1/14/24,Cat
LDDC-A-2755,1/14/24,Dog
LDDC-A-2807,1/14/24,Cat
LDDC-A-2839,1/14/24,Dog
LDDC-A-2833,1/14/24,Dog
LDDC-A-2825,1/14/24,Dog
LDDC-A-2815,1/14/24,Cat
LDDC-A-2857,1/14/24,Dog
LDDC-A-2752,1/14/24,Dog
LDDC-A-2768,1/14/24,Dog
LDDC-A-2805,1/14/24,Cat
LDDC-A-2806,1/14/24,Cat
LDDC-A-2801,1/14/24,Cat
LDDC-A-2802,1/14/24,Cat
LDDC-A-2811,1/14/24,Cat
LDDC-A-2667,1/14/24,Dog
LDDC-A-1989,1/14/24,Cat
LDDC-A-2853,1/14/24,Dog
LDDC-A-2681,1/14/24,Dog
LDDC-A-2845,1/14/24,Dog
LDDC-A-2771,1/14/24,Cat
LDDC-A-2849,1/14/24,Dog
LDDC-A-1991,1/14/24,Cat
LDDC-A-2608,1/14/24,Dog
LDDC-A-2823,1/14/24,Dog
LDDC-A-1953,1/14/24,Dog
LDDC-A-1870,1/16/24,Cat
LDDC-A-1869,1/16/24,Cat
LDDC-A-2791,1/16/24,Cat
LDDC-A-2792,1/16/24,Cat
LDDC-A-2820,1/17/24,Dog
LDDC-A-1964,1/17/24,Dog
LDDC-A-2817,1/18/24,Cat
LDDC-A-2837,1/18/24,Dog
LDDC-A-2854,1/19/24,Dog
LDDC-A-1923,1/19/24,Cat
LDDC-A-2153,1/19/24,Dog
LDDC-A-2861,1/20/24,Dog
LDDC-A-2788,1/20/24,Cat
LDDC-A-1896,1/20/24,Dog
LDDC-A-2859,1/21/24,Dog
LDDC-A-2726,1/21/24,Dog
LDDC-A-1959,1/21/24,Cat
LDDC-A-2895,1/21/24,Cat
LDDC-A-2896,1/21/24,Cat
LDDC-A-2893,1/21/24,Cat
LDDC-A-2703,1/21/24,Dog
LDDC-A-2860,1/21/24,Dog
LDDC-A-1880,1/21/24,Dog
LDDC-A-2892,1/21/24,Cat
LDDC-A-2851,1/21/24,Dog
LDDC-A-2868,1/21/24,Dog
LDDC-A-2152,1/21/24,Dog
LDDC-A-2890,1/21/24,Cat
LDDC-A-2884,1/21/24,Cat
LDDC-A-2819,1/21/24,Dog
LDDC-A-2891,1/21/24,Cat
LDDC-A-2889,1/21/24,Cat
LDDC-A-2888,1/21/24,Cat
LDDC-A-2887,1/21/24,Cat
LDDC-A-2883,1/21/24,Cat
LDDC-A-2876,1/21/24,Dog
LDDC-A-2840,1/21/24,Dog
LDDC-A-2879,1/21/24,Dog
LDDC-A-1983,1/21/24,Dog
LDDC-A-2878,1/21/24,Dog
LDDC-A-2856,1/21/24,Dog
LDDC-A-2877,1/21/24,Dog
LDDC-A-2813,1/21/24,Cat
LDDC-A-2818,1/21/24,Cat
LDDC-A-2790,1/22/24,Cat
LDDC-A-2827,1/24/24,Dog
LDDC-A-2821,1/24/24,Dog
LDDC-A-2847,1/24/24,Dog
LDDC-A-2789,1/26/24,Cat
LDDC-A-2843,1/26/24,Dog
LDDC-A-2794,1/26/24,Cat
LDDC-A-2774,1/26/24,Cat
LDDC-A-2852,1/26/24,Dog
LDDC-A-1936,1/27/24,Cat
LDDC-A-2912,1/27/24,Dog
LDDC-A-2920,1/27/24,Dog
LDDC-A-2918,1/27/24,Cat
LDDC-A-2919,1/27/24,Cat
LDDC-A-2921,1/27/24,Cat
LDDC-A-2922,1/27/24,Cat
LDDC-A-2913,1/27/24,Dog
LDDC-A-2915,1/27/24,Cat
LDDC-A-1926,1/27/24,Cat
LDDC-A-2916,1/27/24,Dog
LDDC-A-2917,1/27/24,Cat
LDDC-A-2701,1/27/24,Dog
LDDC-A-2914,1/27/24,Dog
LDDC-A-2257,1/27/24,Dog
LDDC-A-2642,1/27/24,Dog
LDDC-A-2944,1/27/24,Cat
LDDC-A-2995,1/28/24,Cat
LDDC-A-2928,1/28/24,Cat
LDDC-A-2989,1/28/24,Cat
LDDC-A-2977,1/28/24,Cat
LDDC-A-2976,1/28/24,Cat
LDDC-A-2964,1/28/24,Dog
LDDC-A-2846,1/28/24,Dog
LDDC-A-2996,1/28/24,Cat
LDDC-A-2886,1/28/24,Cat
LDDC-A-2998,1/28/24,Cat
LDDC-A-2982,1/28/24,Cat
LDDC-A-2927,1/28/24,Dog
LDDC-A-2931,1/28/24,Dog
LDDC-A-2997,1/28/24,Cat
LDDC-A-2965,1/28/24,Dog
LDDC-A-2990,1/28/24,Cat
LDDC-A-2988,1/28/24,Cat
LDDC-A-2974,1/28/24,Cat
LDDC-A-2842,1/28/24,Dog
LDDC-A-2955,1/28/24,Dog
LDDC-A-3005,1/28/24,Cat
LDDC-A-2973,1/28/24,Cat
LDDC-A-2975,1/28/24,Cat
LDDC-A-2858,1/28/24,Dog
LDDC-A-2908,1/28/24,Dog
LDDC-A-2987,1/28/24,Cat
LDDC-A-2994,1/28/24,Cat
LDDC-A-2926,1/28/24,Dog
LDDC-A-2992,1/28/24,Cat
LDDC-A-2966,1/28/24,Dog
LDDC-A-2862,1/28/24,Dog
LDDC-A-2882,1/28/24,Cat
LDDC-A-2881,1/28/24,Dog
LDDC-A-2962,1/28/24,Dog
LDDC-A-2993,1/28/24,Cat
LDDC-A-2981,1/28/24,Cat
LDDC-A-2960,1/28/24,Dog
LDDC-A-3013,1/28/24,Dog
LDDC-A-2824,1/28/24,Dog
LDDC-A-2963,1/28/24,Dog
LDDC-A-2946,1/28/24,Dog
LDDC-A-2992,1/28/24,Cat
LDDC-A-2932,1/28/24,Dog
LDDC-A-2972,1/28/24,Dog
LDDC-A-2991,1/28/24,Cat
LDDC-A-2958,1/28/24,Dog
LDDC-A-3009,1/28/24,Cat
LDDC-A-2666,1/28/24,Dog
LDDC-A-2952,1/28/24,Dog
LDDC-A-3006,1/28/24,Cat
LDDC-A-2968,1/28/24,Dog
LDDC-A-2867,1/28/24,Dog
LDDC-A-2909,1/28/24,Dog
LDDC-A-2984,1/28/24,Cat
LDDC-A-2850,1/30/24,Dog
LDDC-A-2999,1/30/24,Cat
LDDC-A-2786,1/30/24,Cat
LDDC-A-2798,1/31/24,Dog
LDDC-A-2822,1/31/24,Dog
LDDC-A-2660,2/1/24,Dog
LDDC-A-2721,2/1/24,Dog
LDDC-A-2911,2/1/24,Dog
LDDC-A-2907,2/2/24,Dog
LDDC-A-2836,2/2/24,Cat
LDDC-A-2949,2/2/24,Dog
LDDC-A-2959,2/3/24,Dog
LDDC-A-2838,2/3/24,Dog
LDDC-A-2956,2/3/24,Dog
LDDC-A-3016,2/3/24,Dog
LDDC-A-2945,2/3/24,Dog
LDDC-A-3008,2/4/24,Cat
LDDC-A-2874,2/4/24,Dog
LDDC-A-2809,2/4/24,Cat
LDDC-A-3021,2/4/24,Cat
LDDC-A-2875,2/4/24,Dog
LDDC-A-2747,2/4/24,Dog
LDDC-A-3004,2/4/24,Cat
LDDC-A-2979,2/4/24,Cat
LDDC-A-2954,2/4/24,Dog
LDDC-A-3010,2/4/24,Cat
LDDC-A-2680,2/4/24,Dog
LDDC-A-3017,2/4/24,Dog
LDDC-A-3011,2/4/24,Cat
LDDC-A-2716,2/4/24,Dog
LDDC-A-3022,2/4/24,Cat
LDDC-A-3034,2/4/24,Cat
LDDC-A-2885,2/4/24,Cat
LDDC-A-2830,2/4/24,Dog
LDDC-A-2971,2/4/24,Dog
LDDC-A-2980,2/4/24,Cat
LDDC-A-2970,2/4/24,Dog
LDDC-A-2933,2/4/24,Dog
LDDC-A-2947,2/4/24,Dog
LDDC-A-2593,2/4/24,Dog
LDDC-A-2967,2/4/24,Dog
LDDC-A-2844,2/4/24,Dog
LDDC-A-3020,2/4/24,Cat
LDDC-A-2910,2/4/24,Dog
LDDC-A-2568,2/6/24,Dog
LDDC-A-3001,2/6/24,Cat
LDDC-A-3015,2/8/24,Dog
LDDC-A-3035,2/10/24,Cat
LDDC-A-3037,2/10/24,Dog
LDDC-A-3041,2/10/24,Dog
LDDC-A-3047,2/10/24,Cat
LDDC-A-3048,2/10/24,Cat
LDDC-A-3043,2/10/24,Cat
LDDC-A-3042,2/10/24,Dog
LDDC-A-2983,2/10/24,Cat
LDDC-A-3038,2/10/24,Dog
LDDC-A-3045,2/10/24,Cat
LDDC-A-3039,2/10/24,Dog
LDDC-A-2318,2/10/24,Dog
LDDC-A-3040,2/10/24,Dog
LDDC-A-2869,2/10/24,Dog
LDDC-A-3046,2/10/24,Cat
LDDC-A-3030,2/10/24,Cat
LDDC-A-3084,2/10/24,Cat
LDDC-A-3111,2/11/24,Cat
LDDC-A-3089,2/11/24,Cat
LDDC-A-3100,2/11/24,Cat
LDDC-A-2961,2/11/24,Dog
LDDC-A-3101,2/11/24,Cat
LDDC-A-3112,2/11/24,Cat
LDDC-A-2950,2/11/24,Dog
LDDC-A-1915,2/11/24,Dog
LDDC-A-3092,2/11/24,Cat
LDDC-A-3087,2/11/24,Cat
LDDC-A-3088,2/11/24,Cat
LDDC-A-3065,2/11/24,Dog
LDDC-A-3098,2/11/24,Cat
LDDC-A-1925,2/11/24,Dog
LDDC-A-3099,2/11/24,Cat
LDDC-A-3102,2/11/24,Cat
LDDC-A-2925,2/11/24,Cat
LDDC-A-3079,2/11/24,Dog
LDDC-A-2841,2/11/24,Dog
LDDC-A-3000,2/11/24,Cat
LDDC-A-1878,2/11/24,Dog
LDDC-A-3082,2/11/24,Dog
LDDC-A-3093,2/11/24,Cat
LDDC-A-2773,2/12/24,Cat
LDDC-A-3002,2/12/24,Cat
LDDC-A-3003,2/12/24,Cat
LDDC-A-3026,2/13/24,Cat
LDDC-A-3066,2/14/24,Dog
LDDC-A-3096,2/14/24,Cat
LDDC-A-2661,2/15/24,Dog
LDDC-A-3105,2/15/24,Cat
LDDC-A-2985,2/15/24,Cat
LDDC-A-2751,2/15/24,Dog
LDDC-A-2864,2/16/24,Dog
LDDC-A-3067,2/16/24,Dog
LDDC-A-2865,2/16/24,Dog
LDDC-A-3029,2/16/24,Cat
LDDC-A-1875,2/16/24,Dog
LDDC-A-3123,2/17/24,Cat
LDDC-A-3062,2/17/24,Dog
LDDC-A-3080,2/17/24,Dog
LDDC-A-3031,2/17/24,Cat
LDDC-A-2787,2/18/24,Cat
LDDC-A-2930,2/18/24,Dog
LDDC-A-2826,2/18/24,Dog
LDDC-A-3057,2/18/24,Dog
LDDC-A-2906,2/18/24,Dog
LDDC-A-1968,2/18/24,Cat
LDDC-A-3054,2/18/24,Dog
LDDC-A-3148,2/18/24,Cat
LDDC-A-2905,2/18/24,Dog
LDDC-A-2904,2/18/24,Dog
LDDC-A-3118,2/18/24,Cat
LDDC-A-2901,2/18/24,Dog
LDDC-A-3049,2/18/24,Dog
LDDC-A-3122,2/18/24,Cat
LDDC-A-2903,2/18/24,Dog
LDDC-A-3135,2/18/24,Dog
LDDC-A-3145,2/18/24,Cat
LDDC-A-3144,2/18/24,Cat
LDDC-A-1973,2/18/24,Dog
LDDC-A-3113,2/18/24,Cat
LDDC-A-3115,2/18/24,Cat
LDDC-A-2902,2/18/24,Dog
LDDC-A-3036,2/18/24,Dog
LDDC-A-2658,2/18/24,Dog
LDDC-A-3055,2/18/24,Dog
LDDC-A-3053,2/18/24,Dog
LDDC-A-2969,2/18/24,Dog
LDDC-A-3097,2/18/24,Cat
LDDC-A-3107,2/18/24,Cat
LDDC-A-2812,2/18/24,Cat
LDDC-A-3133,2/18/24,Dog
LDDC-A-3119,2/18/24,Cat
LDDC-A-2924,2/18/24,Dog
LDDC-A-2948,2/18/24,Dog
LDDC-A-1985,2/18/24,Cat
LDDC-A-2863,2/19/24,Dog
LDDC-A-3033,2/19/24,Cat
LDDC-A-3138,2/20/24,Cat
LDDC-A-3141,2/20/24,Cat
LDDC-A-3074,2/22/24,Dog
LDDC-A-2923,2/23/24,Dog
LDDC-A-2797,2/23/24,Cat
LDDC-A-3032,2/23/24,Cat
LDDC-A-3147,2/23/24,Cat
LDDC-A-3150,2/23/24,Dog
LDDC-A-2657,2/23/24,Dog
LDDC-A-3161,2/24/24,Cat
LDDC-A-3164,2/24/24,Cat
LDDC-A-3014,2/24/24,Dog
LDDC-A-3162,2/24/24,Cat
LDDC-A-3163,2/24/24,Cat
LDDC-A-3153,2/24/24,Dog
LDDC-A-2899,2/24/24,Cat
LDDC-A-3152,2/24/24,Dog
LDDC-A-3158,2/24/24,Dog
LDDC-A-3151,2/24/24,Dog
LDDC-A-3155,2/24/24,Dog
LDDC-A-3154,2/24/24,Dog
LDDC-A-2832,2/24/24,Dog
LDDC-A-3160,2/24/24,Cat
LDDC-A-3156,2/24/24,Dog
LDDC-A-3157,2/24/24,Dog
LDDC-A-2654,2/24/24,Dog
LDDC-A-2707,2/24/24,Dog
LDDC-A-3159,2/24/24,Cat
LDDC-A-3248,2/25/24,Dog
